PlaylistId,TrackId,created_at,updated_at
1,2790,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2791,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2792,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2793,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2794,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2795,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2796,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2797,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2798,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2799,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2800,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2801,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2802,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2803,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2804,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2805,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2806,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2807,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2808,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2809,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2810,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2811,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2812,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2813,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2814,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2815,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2816,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2817,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2818,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2572,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2573,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2574,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2575,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2576,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2577,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2578,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2579,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2580,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2581,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2582,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2583,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2584,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2585,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2586,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2587,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2588,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2589,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2590,2024-09-11 11:16:28,2024-09-11 11:16:28
1,194,2024-09-11 11:16:28,2024-09-11 11:16:28
1,195,2024-09-11 11:16:28,2024-09-11 11:16:28
1,196,2024-09-11 11:16:28,2024-09-11 11:16:28
1,197,2024-09-11 11:16:28,2024-09-11 11:16:28
1,198,2024-09-11 11:16:28,2024-09-11 11:16:28
1,199,2024-09-11 11:16:28,2024-09-11 11:16:28
1,200,2024-09-11 11:16:28,2024-09-11 11:16:28
1,201,2024-09-11 11:16:28,2024-09-11 11:16:28
1,202,2024-09-11 11:16:28,2024-09-11 11:16:28
1,203,2024-09-11 11:16:28,2024-09-11 11:16:28
1,204,2024-09-11 11:16:28,2024-09-11 11:16:28
1,891,2024-09-11 11:16:28,2024-09-11 11:16:28
1,892,2024-09-11 11:16:28,2024-09-11 11:16:28
1,893,2024-09-11 11:16:28,2024-09-11 11:16:28
1,894,2024-09-11 11:16:28,2024-09-11 11:16:28
1,895,2024-09-11 11:16:28,2024-09-11 11:16:28
1,896,2024-09-11 11:16:28,2024-09-11 11:16:28
1,897,2024-09-11 11:16:28,2024-09-11 11:16:28
1,898,2024-09-11 11:16:28,2024-09-11 11:16:28
1,899,2024-09-11 11:16:28,2024-09-11 11:16:28
1,900,2024-09-11 11:16:28,2024-09-11 11:16:28
1,901,2024-09-11 11:16:28,2024-09-11 11:16:28
1,902,2024-09-11 11:16:28,2024-09-11 11:16:28
1,903,2024-09-11 11:16:28,2024-09-11 11:16:28
1,904,2024-09-11 11:16:28,2024-09-11 11:16:28
1,905,2024-09-11 11:16:28,2024-09-11 11:16:28
1,906,2024-09-11 11:16:28,2024-09-11 11:16:28
1,907,2024-09-11 11:16:28,2024-09-11 11:16:28
1,908,2024-09-11 11:16:28,2024-09-11 11:16:28
1,909,2024-09-11 11:16:28,2024-09-11 11:16:28
1,910,2024-09-11 11:16:28,2024-09-11 11:16:28
1,911,2024-09-11 11:16:28,2024-09-11 11:16:28
1,912,2024-09-11 11:16:28,2024-09-11 11:16:28
1,913,2024-09-11 11:16:28,2024-09-11 11:16:28
1,914,2024-09-11 11:16:28,2024-09-11 11:16:28
1,915,2024-09-11 11:16:28,2024-09-11 11:16:28
1,916,2024-09-11 11:16:28,2024-09-11 11:16:28
1,917,2024-09-11 11:16:28,2024-09-11 11:16:28
1,918,2024-09-11 11:16:28,2024-09-11 11:16:28
1,919,2024-09-11 11:16:28,2024-09-11 11:16:28
1,920,2024-09-11 11:16:28,2024-09-11 11:16:28
1,921,2024-09-11 11:16:28,2024-09-11 11:16:28
1,922,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1268,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1269,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1270,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1271,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1272,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1273,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1274,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1275,2024-09-11 11:16:28,2024-09-11 11:16:28
1,1276,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2532,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2533,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2534,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2535,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2536,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2537,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2538,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2539,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2540,2024-09-11 11:16:28,2024-09-11 11:16:28
1,2541,2024-09-11 11:16:28,2024-09-11 11:16:28
1,646,2024-09-11 11:16:28,2024-09-11 11:16:28
